City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
144,Axim,GH,2020-01-05 12:41:09,4.87,-2.24,97.52,15,51,1.23,broken clouds,0,0
145,Aksarka,RU,2020-01-05 12:41:09,66.56,67.8,20.21,81,1,20.45,clear sky,0,0
146,Vardo,US,2020-01-05 12:41:10,39.62,-77.74,36.0,59,20,18.34,few clouds,0,0
147,Victoria,BN,2020-01-05 12:41:10,5.28,115.24,82.4,83,75,8.05,broken clouds,0,0
148,Eureka,US,2020-01-05 12:41:10,40.8,-124.16,46.4,75,90,9.17,overcast clouds,0,0
149,Westport,US,2020-01-05 12:38:02,41.14,-73.36,39.2,51,75,12.75,broken clouds,0,0
150,Turkan,AF,2020-01-05 12:41:10,35.6,68.92,23.14,55,90,35.5,overcast clouds,0,0
151,Hede,SE,2020-01-05 12:41:11,60.45,15.49,32.0,63,100,6.93,overcast clouds,0,0
152,Port Elizabeth,US,2020-01-05 12:41:11,39.31,-74.98,39.99,51,90,16.11,overcast clouds,0,0
153,Bayshore Gardens,US,2020-01-05 12:41:11,27.43,-82.59,55.4,53,1,11.41,clear sky,0,0
154,Hami,CN,2020-01-05 12:41:11,42.84,93.51,18.72,56,0,2.33,clear sky,0,0
155,Forest,US,2020-01-05 12:41:11,32.36,-89.47,34.0,80,1,3.44,clear sky,0,0
156,Fort Dodge,US,2020-01-05 12:41:11,42.5,-94.17,39.2,77,1,24.16,clear sky,0,0
157,Baracoa,CU,2020-01-05 12:41:11,20.35,-74.5,77.85,77,25,4.9,scattered clouds,0,0
158,Beringovskiy,RU,2020-01-05 12:41:12,63.05,179.32,-7.28,76,12,19.04,few clouds,0,0
159,Sirnak,TR,2020-01-05 12:41:12,37.52,42.46,41.0,93,75,11.41,light rain,0,0
160,Labuhan,ID,2020-01-05 12:41:12,-2.54,115.51,75.56,85,100,1.52,light rain,0,0
161,Mayo,CA,2020-01-05 12:41:12,63.59,-135.9,-25.6,67,90,4.7,overcast clouds,0,0
162,Russell,US,2020-01-05 12:41:12,38.9,-98.86,44.6,52,1,19.46,clear sky,0,0
163,Dunedin,NZ,2020-01-05 12:40:01,-45.87,170.5,55.99,43,14,11.01,few clouds,0,0
164,Sibolga,ID,2020-01-05 12:41:12,1.74,98.78,74.37,94,20,1.01,light rain,0,0
165,Humaita,AR,2020-01-05 12:41:12,-24.93,-65.37,78.8,88,35,4.7,scattered clouds,0,0
166,Lata,IN,2020-01-05 12:41:12,30.78,78.62,9.12,77,94,5.77,overcast clouds,0,0
167,Mabaruma,GY,2020-01-05 12:41:12,8.2,-59.78,74.37,78,17,1.43,few clouds,0,0
168,Upernavik,GL,2020-01-05 12:41:12,72.79,-56.15,-33.88,93,87,11.07,overcast clouds,0,0
169,Veraval,FR,2020-01-05 12:41:13,49.65,0.71,48.0,100,90,3.36,overcast clouds,0,0
170,Long Xuyen,VN,2020-01-05 12:41:13,10.39,105.43,77.0,88,20,4.18,few clouds,0,0
171,Zhicheng,CN,2020-01-05 12:41:13,35.04,112.59,34.11,96,100,9.06,light snow,0,0
172,Gornopravdinsk,RU,2020-01-05 12:41:13,60.06,69.92,20.71,94,100,9.8,light snow,0,0
173,Ngunguru,NZ,2020-01-05 12:41:13,-35.62,174.5,64.0,82,18,1.99,few clouds,0,0
174,Vila Velha,BR,2020-01-05 12:41:13,-3.71,-38.6,86.0,66,75,9.17,broken clouds,0,0
175,Tuburan,PH,2020-01-05 12:41:13,10.73,123.82,80.6,83,75,8.05,broken clouds,0,0
176,Sola,TZ,2020-01-05 12:41:13,-3.17,33.8,82.4,42,31,8.37,scattered clouds,0,0
177,Poya,NC,2020-01-05 12:41:13,-21.35,165.16,77.86,75,3,6.93,clear sky,0,0
178,Kodiak,US,2020-01-05 12:41:14,39.95,-94.76,39.0,64,1,17.22,clear sky,0,0
179,Mayya,RU,2020-01-05 12:41:14,61.74,130.28,-29.2,73,99,4.45,light snow,0,0
180,Ulaangom,MN,2020-01-05 12:41:14,49.98,92.07,-11.76,94,32,3.09,scattered clouds,0,0
181,Pedernales,EC,2020-01-05 12:41:14,0.07,-80.05,72.57,93,100,1.34,light rain,0,0
