City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
138,Nadym,RU,2020-01-05 20:56:10,65.53,72.51,12.99,90,0,12.08,clear sky,0.0,0.0
139,Geraldton,CA,2020-01-05 20:54:16,49.72,-86.95,12.2,85,90,10.29,snow,0.0,0.0
140,Antalaha,MG,2020-01-05 20:52:40,-14.9,50.28,77.45,90,100,12.35,moderate rain,4.19,0.0
141,Puerto Ayacucho,CO,2020-01-05 20:52:40,5.66,-67.63,93.2,44,0,13.87,clear sky,0.0,0.0
142,Richards Bay,ZA,2020-01-05 20:56:10,-28.77,32.06,79.36,87,0,21.59,clear sky,0.0,0.0
143,Mataura,NZ,2020-01-05 20:54:16,-46.19,168.86,52.0,78,87,21.0,light rain,1.56,0.0
144,Pangkalanbuun,ID,2020-01-05 20:56:10,-2.68,111.62,74.75,97,100,1.83,overcast clouds,0.0,0.0
145,Plyussa,RU,2020-01-05 20:52:40,58.42,29.37,27.27,79,93,3.83,overcast clouds,0.0,0.0
146,Biedenkopf,DE,2020-01-05 20:52:40,50.92,8.53,41.0,93,75,8.05,light intensity drizzle,0.0,0.0
147,Sitka,US,2020-01-05 20:54:17,37.17,-99.65,52.0,35,2,3.0,clear sky,0.0,0.0
148,Kamenka,MD,2020-01-05 20:55:46,48.03,28.7,34.0,86,99,6.85,light snow,0.0,0.19
149,Nara,JP,2020-01-05 20:54:17,34.68,135.8,44.6,52,0,16.11,clear sky,0.0,0.0
150,Bazarnyye Mataki,RU,2020-01-05 20:52:40,54.9,49.93,19.58,95,78,5.08,broken clouds,0.0,0.0
151,Parabel,RU,2020-01-05 20:51:13,58.71,81.5,12.47,95,96,7.23,overcast clouds,0.0,0.0
152,Bay Roberts,CA,2020-01-05 20:54:17,47.58,-53.28,30.99,92,90,21.92,snow,0.0,0.0
153,Pevek,RU,2020-01-05 20:54:17,69.7,170.27,-6.29,82,0,5.59,clear sky,0.0,0.0
