City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
92,Faanui,PF,81.57,scattered clouds,-16.48,-151.75,Bora-Bora Pearl Beach Resort & Spa
93,Alibag,IN,77.0,smoke,18.64,72.88,"Radisson Blu Resort & Spa - Alibaug, India"
94,Carnarvon,ZA,66.76,few clouds,-30.97,22.13,Maritza Bed & Breakfast
95,Hermanus,ZA,64.0,overcast clouds,-34.42,19.24,Misty Waves Boutique Hotel
96,Erenhot,CN,14.32,few clouds,43.65,111.97,Erenhot Rurouni Youth Hostel
97,Butaritari,KI,85.28,moderate rain,3.07,172.79,Isles Sunset Lodge
99,Avera,US,57.2,clear sky,33.19,-82.53,
100,La Ronge,CA,5.0,few clouds,55.1,-105.3,Northland Motor Hotel
101,Laval,CA,21.99,scattered clouds,45.58,-73.75,Sheraton Laval Hotel
102,Ribeira Grande,PT,64.4,scattered clouds,38.52,-28.7,Quinta da Meia Eira
103,Yulara,AU,62.6,overcast clouds,-25.24,130.99,Desert Gardens Hotel - Ayers Rock Resort
104,Georgetown,GY,86.0,few clouds,6.8,-58.16,Kanhai's Center
105,Raudeberg,NO,46.99,drizzle rain,61.99,5.14,Nordre Silda.
106,Aranos,,86.02,light rain,-24.14,19.11,Ley-Lia Guest House
107,Aracati,BR,79.93,clear sky,-4.56,-37.77,Motel Pousada Milleniun - Aracati-CE
108,Samarai,PG,79.39,overcast clouds,-10.62,150.67,Nuli Sapi
110,Puerto Del Rosario,ES,64.4,scattered clouds,28.5,-13.86,Hotel JM Puerto del Rosario
111,Letka,BA,41.0,few clouds,43.74,17.27,Motel Papić
112,Nikolskoye,RU,24.01,broken clouds,59.7,30.79,Tourist House - Sablino
113,Bilma,NE,54.57,overcast clouds,18.69,12.92,Expeditions Ténére voyages
114,Kodiak,US,53.01,clear sky,39.95,-94.76,
115,Biltine,TD,64.15,clear sky,14.53,20.93,Hôtel Trois Étoiles de Biltine
116,Namatanai,PG,82.56,overcast clouds,-3.66,152.44,Namatanai Hotel
117,Kerema,PG,77.27,overcast clouds,-7.96,145.78,Elore Lodge
118,Jamestown,AU,56.25,light rain,-33.21,138.6,Jamestown Motel Terraces
121,Manggar,ID,81.82,overcast clouds,-2.88,108.27,Guest Hotel
122,Pangody,RU,13.28,few clouds,65.85,74.49,Otdeleniye Politsii
123,Kloulklubed,PW,78.8,light intensity shower rain,7.04,134.26,Storyboard Beach Resort
124,Adwa,ET,61.18,clear sky,14.16,38.9,Maay Assa Hotel
125,Kaoma,ZM,68.02,moderate rain,-14.8,24.8,Mak's Guest Villas
126,Port Macquarie,AU,72.0,overcast clouds,-31.43,152.91,Rydges Port Macquarie
127,Lyuban,BY,27.86,overcast clouds,52.8,28.0,Dom Lokhi
128,Matamoros,US,75.99,scattered clouds,25.87,-97.51,Hotel Alameda Express
129,Margate,AU,60.01,scattered clouds,-43.03,147.26,Villa Howden
130,Posevnaya,RU,14.49,overcast clouds,54.3,83.33,
131,Savinka,RU,31.12,overcast clouds,50.08,47.1,
132,Clifton Springs,US,35.01,overcast clouds,42.96,-77.14,Peaceful Haven Bed & Breakfast
